account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_eve_minutes,total_night_charge,total_intl_minutes,total_intl_calls,number_customer_service_calls,payment_delay,state_freq_encoded
111,0,0,0,152.2,137.2,8.37,9.8,3,0,0,0.0180392156862745
81,0,0,0,153.5,197.6,8.93,6.3,2,2,0,0.0250980392156862
63,0,0,0,211.2,237.7,11.66,12.3,2,0,0,0.016078431372549
110,0,0,0,129.5,92.6,6.94,9.9,5,3,0,0.0176470588235294
138,0,0,0,180.5,242.4,11.0,10.3,7,2,0,0.0176470588235294
140,0,0,0,148.3,184.2,8.06,10.9,4,0,0,0.0188235294117647
79,0,0,0,261.7,210.6,11.55,6.0,3,3,1,0.0149019607843137
63,0,1,19,163.0,238.4,7.73,11.3,3,3,0,0.0196078431372549
140,0,0,0,194.8,170.9,10.13,13.9,4,0,0,0.0227450980392156
107,0,0,0,114.9,239.7,7.44,12.6,5,2,0,0.0172549019607843
158,0,0,0,222.8,203.0,9.48,6.9,2,2,0,0.0274509803921568
106,0,0,0,178.4,247.0,11.7,9.6,2,0,0,0.0176470588235294
42,0,0,0,143.7,221.0,4.9,8.6,1,2,0,0.016078431372549
88,0,0,0,138.7,205.8,11.16,9.8,5,1,0,0.0262745098039215
82,0,0,0,265.2,178.7,7.86,10.7,9,2,0,0.0180392156862745
93,0,0,0,239.8,251.8,7.59,10.9,10,1,0,0.0207843137254901
119,0,0,0,230.4,225.0,8.93,7.6,6,3,0,0.0231372549019607
7,0,0,0,206.7,281.1,7.13,11.0,5,3,0,0.0203921568627451
62,0,0,0,166.9,223.6,8.5,14.2,5,1,0,0.0180392156862745
93,1,0,0,172.4,205.6,11.06,9.1,9,1,0,0.0274509803921568
111,0,1,33,168.1,204.0,11.74,15.1,3,1,0,0.0133333333333333
36,1,1,42,196.8,254.9,6.22,20.0,6,0,1,0.0188235294117647
136,0,0,0,101.7,202.8,6.13,9.4,6,3,0,0.0176470588235294
85,0,1,17,89.8,233.2,7.46,9.3,7,4,1,0.0211764705882352
110,0,0,0,198.2,147.1,8.98,16.5,4,4,0,0.0207843137254901
70,0,0,0,229.3,118.2,6.98,7.9,4,1,0,0.0180392156862745
78,0,0,0,168.3,221.2,10.85,12.5,1,1,0,0.0156862745098039
70,0,0,0,134.7,235.9,11.71,7.6,6,3,0,0.0192156862745098
101,0,1,24,114.1,161.5,7.93,13.0,9,2,0,0.0149019607843137
117,0,0,0,184.8,248.6,5.99,9.6,8,1,0,0.0192156862745098
145,0,1,10,190.7,177.7,7.53,12.8,2,0,0,0.0196078431372549
68,0,0,0,172.5,221.9,7.69,6.8,8,4,0,0.0196078431372549
78,0,0,0,137.4,237.6,9.3,14.0,11,3,0,0.0250980392156862
168,0,1,42,97.4,203.6,7.83,11.4,2,2,0,0.0149019607843137
107,0,0,0,260.6,246.1,10.95,12.8,9,0,1,0.0231372549019607
89,0,0,0,129.2,214.1,9.67,10.3,4,5,1,0.0223529411764705
87,0,0,0,110.9,158.5,9.34,6.2,5,1,0,0.0196078431372549
113,0,1,34,44.9,134.2,7.58,13.3,3,1,0,0.0274509803921568
87,0,0,0,223.2,127.5,13.02,14.5,4,3,0,0.0211764705882352
39,0,1,38,201.8,200.1,7.82,9.5,3,0,0,0.0262745098039215
96,0,1,40,108.6,206.4,5.68,13.4,4,0,0,0.0168627450980392
138,1,0,0,46.5,186.0,7.54,9.6,4,4,1,0.0176470588235294
197,0,0,0,233.9,218.9,8.23,9.5,3,0,0,0.0133333333333333
98,0,0,0,189.8,271.5,9.85,13.0,5,1,0,0.0168627450980392
89,0,0,0,303.9,260.9,14.04,5.3,3,1,1,0.0207843137254901
129,0,1,31,193.0,224.8,8.89,10.3,8,2,0,0.0262745098039215
122,0,0,0,180.0,145.0,10.52,11.5,6,2,0,0.0184313725490196
39,0,0,0,121.6,267.6,4.49,7.1,2,1,0,0.0176470588235294
94,0,0,0,190.4,92.0,10.12,13.6,17,2,0,0.0254901960784313
62,0,0,0,245.3,122.9,10.28,8.5,4,4,0,0.0207843137254901
56,0,0,0,245.5,231.8,7.06,10.1,10,5,0,0.0172549019607843
122,0,1,30,230.1,287.6,7.97,6.9,3,2,0,0.0184313725490196
177,0,0,0,232.8,175.2,9.55,12.5,7,2,0,0.0188235294117647
189,0,0,0,208.3,236.7,8.06,11.3,5,3,0,0.0207843137254901
135,0,0,0,191.7,284.2,9.53,12.5,2,0,0,0.0211764705882352
40,0,1,31,224.7,134.5,5.41,7.5,5,1,1,0.0215686274509803
77,0,0,0,189.5,207.0,9.63,9.2,7,0,0,0.0231372549019607
61,0,0,0,208.4,326.1,9.09,10.1,8,1,1,0.0250980392156862
85,0,0,0,209.8,194.5,9.02,11.3,3,0,0,0.0145098039215686
108,0,0,0,112.6,114.9,8.0,7.2,6,3,0,0.0192156862745098
116,0,0,0,173.5,194.1,9.36,16.2,10,3,0,0.0207843137254901
59,1,1,31,225.0,191.3,10.2,9.1,3,1,0,0.0211764705882352
78,0,1,13,281.2,178.2,10.99,6.4,5,2,0,0.0215686274509803
143,0,1,26,119.6,247.0,10.23,13.0,3,1,0,0.0188235294117647
62,0,0,0,172.8,204.8,10.84,9.1,8,2,0,0.0274509803921568
137,1,0,0,258.0,246.5,7.79,10.9,3,0,1,0.0211764705882352
81,0,0,0,176.1,162.0,7.24,11.9,4,1,0,0.0203921568627451
114,0,0,0,172.0,276.4,8.72,10.1,9,1,0,0.0168627450980392
77,0,1,28,135.9,244.5,9.34,11.5,3,4,1,0.0156862745098039
133,0,0,0,128.9,201.4,12.39,11.1,3,1,0,0.0262745098039215
136,1,0,0,199.2,214.7,6.79,11.8,7,1,0,0.0176470588235294
98,0,0,0,165.0,202.6,7.75,12.5,7,1,1,0.0207843137254901
125,0,0,0,214.7,260.6,11.98,7.4,6,3,0,0.0207843137254901
45,1,1,40,179.0,272.6,3.02,10.8,3,3,0,0.0231372549019607
97,0,1,43,121.1,260.2,10.01,8.3,5,3,0,0.0149019607843137
108,0,1,34,162.1,171.8,11.69,9.6,3,4,1,0.0168627450980392
135,1,0,0,186.0,66.0,9.59,12.9,4,1,0,0.0211764705882352
54,0,0,0,286.6,223.2,9.17,11.5,5,1,1,0.0254901960784313
163,0,0,0,122.4,113.4,8.11,12.5,7,1,0,0.0188235294117647
209,0,0,0,153.7,188.6,9.04,10.7,2,0,0,0.0254901960784313
65,0,0,0,144.3,331.3,6.99,11.8,15,3,0,0.0223529411764705
92,0,0,0,212.4,224.6,9.96,9.0,4,1,0,0.0262745098039215
132,0,1,36,201.9,156.3,5.91,13.7,5,0,0,0.0215686274509803
86,0,0,0,194.2,193.8,8.64,9.3,7,3,0,0.0231372549019607
110,0,0,0,162.0,247.5,7.0,8.9,8,0,0,0.0184313725490196
58,0,0,0,112.2,209.6,11.74,13.9,1,0,1,0.0184313725490196
51,0,0,0,51.8,230.2,10.24,10.4,4,2,0,0.0211764705882352
107,0,0,0,230.4,257.4,4.83,8.5,3,1,0,0.0180392156862745
97,0,0,0,151.6,155.4,10.8,14.7,4,1,0,0.0207843137254901
132,0,0,0,265.8,285.1,8.26,13.6,9,2,1,0.0211764705882352
93,0,0,0,328.1,151.7,13.66,8.7,3,1,1,0.0145098039215686
92,0,0,0,145.9,148.1,10.86,8.4,1,2,0,0.0207843137254901
76,0,0,0,198.3,217.1,8.48,12.5,3,0,0,0.0133333333333333
126,0,0,0,211.6,216.9,6.91,7.8,1,1,0,0.0231372549019607
155,0,0,0,181.4,167.7,7.58,11.3,3,3,0,0.0176470588235294
101,1,1,35,181.0,222.5,9.8,11.1,3,1,0,0.0192156862745098
95,0,0,0,134.4,152.4,10.64,9.4,3,1,0,0.0337254901960784
107,0,1,30,198.9,207.0,7.19,12.6,4,3,0,0.0215686274509803
137,0,0,0,104.7,249.8,8.65,8.9,2,1,0,0.0223529411764705
120,0,1,24,212.7,257.5,10.25,9.7,13,2,0,0.0149019607843137
69,0,0,0,194.2,242.1,9.71,9.7,3,2,0,0.0188235294117647
60,0,0,0,179.4,263.2,6.0,13.4,7,2,0,0.0149019607843137
122,0,0,0,216.5,250.3,11.12,5.7,6,2,0,0.0215686274509803
72,0,0,0,217.8,189.7,8.22,10.4,5,4,0,0.0223529411764705
93,0,0,0,215.5,230.9,6.48,13.2,4,0,0,0.0145098039215686
138,0,0,0,149.7,160.0,11.54,9.5,5,1,0,0.0172549019607843
114,0,0,0,206.3,223.5,10.54,8.1,6,2,0,0.0211764705882352
72,0,0,0,129.8,188.7,9.56,8.3,4,4,1,0.0211764705882352
90,0,0,0,145.6,197.1,13.25,10.5,4,0,0,0.0168627450980392
70,0,0,0,126.3,141.6,11.52,9.6,2,0,0,0.0168627450980392
144,0,1,51,283.9,192.0,8.83,10.0,4,1,0,0.0176470588235294
121,0,1,41,215.5,241.8,6.61,9.6,3,1,0,0.0231372549019607
72,1,1,29,139.8,138.2,9.95,5.5,6,0,0,0.0274509803921568
149,0,0,0,196.3,136.8,6.96,7.7,3,2,0,0.0207843137254901
111,0,0,0,99.3,270.5,10.14,9.0,6,3,0,0.0215686274509803
137,0,0,0,144.0,181.6,5.76,12.3,2,0,0,0.0207843137254901
143,0,0,0,155.4,290.9,10.28,13.9,5,1,0,0.0215686274509803
67,0,0,0,208.0,234.8,11.97,11.7,6,3,0,0.0188235294117647
108,0,0,0,215.6,195.3,8.75,3.6,5,1,0,0.0184313725490196
89,0,0,0,86.0,215.5,8.36,8.2,3,3,0,0.0262745098039215
74,0,1,46,277.7,270.0,7.44,10.4,2,1,0,0.0223529411764705
78,0,1,32,210.3,192.2,11.07,10.8,4,6,0,0.016078431372549
110,0,0,0,222.7,105.8,9.67,13.5,4,1,0,0.0149019607843137
138,0,0,0,157.5,271.7,6.22,10.7,6,2,0,0.0184313725490196
77,0,0,0,233.8,266.5,9.57,7.6,3,2,0,0.0211764705882352
135,0,0,0,239.9,177.1,9.77,5.9,3,2,0,0.0250980392156862
127,0,0,0,189.7,142.4,7.88,8.5,8,2,0,0.0231372549019607
95,0,0,0,149.2,260.7,9.05,8.1,2,1,0,0.0262745098039215
92,0,0,0,183.7,270.6,5.98,11.2,2,0,0,0.0156862745098039
122,0,1,29,195.4,268.2,7.56,8.4,6,3,0,0.0215686274509803
97,0,0,0,245.2,165.5,7.16,9.1,8,1,0,0.0145098039215686
64,0,1,31,228.6,248.5,7.52,9.0,1,3,0,0.0176470588235294
3,0,1,36,118.1,221.5,4.68,11.9,6,2,0,0.0211764705882352
55,0,0,0,286.7,134.4,8.68,6.9,5,2,0,0.0207843137254901
85,0,0,0,144.4,264.6,8.34,9.9,3,1,0,0.0156862745098039
138,0,0,0,205.9,257.1,9.4,12.1,8,0,0,0.0231372549019607
163,0,0,0,82.0,125.2,7.71,8.0,4,1,0,0.0211764705882352
180,0,0,0,143.3,180.5,8.29,10.1,4,1,0,0.0192156862745098
78,0,0,0,226.3,306.2,9.04,7.8,11,1,1,0.0337254901960784
72,0,0,0,179.9,149.8,7.57,9.8,7,2,0,0.0211764705882352
112,0,0,0,174.5,259.3,7.67,11.3,7,1,0,0.0164705882352941
128,0,0,0,102.5,177.2,10.17,8.7,5,1,0,0.0192156862745098
115,0,0,0,146.7,106.2,8.9,11.1,4,2,0,0.0203921568627451
96,0,1,26,175.8,206.6,8.01,11.1,2,2,0,0.0176470588235294
64,1,0,0,225.3,108.2,6.28,17.3,9,1,1,0.0211764705882352
76,0,1,41,212.6,172.7,8.38,10.1,5,0,0,0.016078431372549
155,0,0,0,281.6,152.7,8.86,7.4,3,2,0,0.0207843137254901
135,0,0,0,180.1,257.2,5.92,11.4,7,1,0,0.0211764705882352
54,0,0,0,197.7,221.3,8.52,7.8,3,2,0,0.0274509803921568
57,0,0,0,234.4,155.3,5.87,9.4,4,1,0,0.0211764705882352
80,0,0,0,106.5,104.8,8.24,8.2,5,1,0,0.0203921568627451
104,0,1,15,124.7,188.3,9.39,8.0,3,0,0,0.0211764705882352
131,0,0,0,110.9,115.6,8.57,15.8,9,1,0,0.0262745098039215
30,0,0,0,145.0,240.7,8.87,7.1,4,3,0,0.0184313725490196
167,1,0,0,219.1,242.9,7.6,10.1,4,2,0,0.0192156862745098
113,0,0,0,128.7,227.1,8.01,9.2,4,2,1,0.0196078431372549
91,0,0,0,143.2,103.0,10.51,12.7,3,2,0,0.0156862745098039
59,0,0,0,128.7,169.8,9.33,10.5,4,3,0,0.0156862745098039
75,0,0,0,117.3,201.1,4.86,12.2,3,1,0,0.0172549019607843
82,0,0,0,202.9,234.2,9.78,10.1,3,4,0,0.0337254901960784
59,0,0,0,163.5,187.1,8.06,10.3,1,2,0,0.0184313725490196
72,0,1,37,220.0,217.3,6.88,14.7,6,3,0,0.0172549019607843
67,0,0,0,179.8,173.2,12.28,10.9,4,0,0,0.0168627450980392
160,0,1,37,179.8,144.8,9.41,11.1,8,3,0,0.0337254901960784
43,0,0,0,230.2,186.7,5.78,9.2,3,0,0,0.0337254901960784
116,0,0,0,254.6,249.4,10.33,9.0,18,2,1,0.0168627450980392
108,0,1,41,171.6,136.1,8.25,10.8,7,0,0,0.0211764705882352
146,0,1,19,176.6,162.7,9.7,14.6,6,1,0,0.0192156862745098
108,1,0,0,275.9,203.0,9.51,6.7,4,2,1,0.0145098039215686
115,0,0,0,184.1,327.0,9.56,7.5,6,2,0,0.0176470588235294
154,1,0,0,145.9,208.2,8.14,14.4,10,0,1,0.0207843137254901
36,0,1,43,29.9,129.1,14.67,8.6,6,2,0,0.0156862745098039
78,0,1,27,121.9,225.4,4.09,13.0,4,3,0,0.0207843137254901
147,0,0,0,248.6,148.9,7.76,8.0,4,3,0,0.0207843137254901
159,0,0,0,87.7,278.2,7.68,10.5,10,1,0,0.0227450980392156
84,0,0,0,181.5,130.7,8.39,8.5,4,1,0,0.0188235294117647
129,0,1,37,205.0,165.4,8.32,11.7,8,1,0,0.0211764705882352
112,0,0,0,189.4,219.0,7.56,7.1,8,3,0,0.0223529411764705
97,0,0,0,112.7,217.7,6.84,6.5,5,1,0,0.0215686274509803
127,0,0,0,264.5,179.2,6.39,8.0,1,1,0,0.0168627450980392
13,0,1,21,315.6,208.9,11.7,12.1,3,3,0,0.0262745098039215
90,0,0,0,179.1,190.6,5.75,10.6,7,3,0,0.0196078431372549
88,1,0,0,132.9,208.2,11.72,14.4,11,2,1,0.0207843137254901
166,1,0,0,47.7,264.4,10.58,13.2,3,0,1,0.0176470588235294
93,0,0,0,98.4,249.6,11.17,14.2,4,1,0,0.0192156862745098
20,0,0,0,190.0,258.2,8.17,6.3,6,0,0,0.0149019607843137
159,0,0,0,167.4,143.8,6.3,10.3,3,0,1,0.0262745098039215
172,0,0,0,172.5,253.1,9.97,5.9,6,0,0,0.0168627450980392
65,0,0,0,116.8,178.9,8.21,14.1,2,1,0,0.0211764705882352
94,0,0,0,157.5,224.5,13.99,11.1,6,0,0,0.0164705882352941
61,0,0,0,267.1,180.4,10.38,17.3,4,1,1,0.016078431372549
80,0,0,0,322.3,222.0,7.33,6.7,8,0,1,0.0188235294117647
105,0,0,0,147.7,222.7,7.36,12.8,3,2,0,0.0211764705882352
172,0,0,0,270.0,256.6,7.58,12.0,5,2,1,0.0223529411764705
119,1,1,22,172.1,223.6,6.75,13.9,20,1,1,0.0250980392156862
141,0,0,0,242.8,234.1,9.52,6.0,3,5,0,0.0223529411764705
123,0,0,0,206.9,244.7,9.97,7.7,2,3,0,0.0149019607843137
48,0,1,37,138.3,187.6,7.11,11.6,1,2,0,0.0188235294117647
61,0,0,0,45.0,151.3,6.88,9.8,6,2,0,0.0149019607843137
104,0,0,0,164.2,155.4,7.6,10.7,8,1,0,0.0207843137254901
69,0,0,0,111.7,187.5,8.77,11.6,10,2,0,0.0172549019607843
17,0,1,31,153.1,185.9,10.09,10.0,1,6,1,0.0168627450980392
113,1,0,0,122.4,223.8,12.04,11.6,5,3,0,0.0211764705882352
118,0,0,0,297.2,188.8,8.5,12.4,6,1,1,0.0180392156862745
180,0,1,33,231.8,232.9,9.31,7.6,4,1,0,0.0172549019607843
76,0,1,37,190.8,221.9,9.5,12.3,4,1,0,0.0250980392156862
57,0,1,37,69.5,220.9,9.83,11.9,3,0,0,0.0188235294117647
68,0,0,0,249.9,254.5,12.29,8.9,6,2,1,0.0203921568627451
43,0,1,26,141.5,196.4,7.76,12.9,1,3,0,0.0337254901960784
87,0,0,0,171.6,205.0,7.68,13.8,4,0,0,0.0274509803921568
126,0,0,0,175.4,98.3,9.09,10.6,1,0,0,0.0168627450980392
33,0,1,16,125.1,246.6,10.59,12.1,2,0,0,0.0188235294117647
88,0,0,0,301.5,257.7,5.98,13.4,2,4,1,0.0211764705882352
60,0,1,43,179.9,245.1,10.16,11.4,4,2,0,0.0145098039215686
88,0,0,0,153.5,251.7,8.2,8.5,6,1,0,0.0156862745098039
131,0,0,0,153.4,198.5,7.4,10.4,3,0,0,0.0223529411764705
74,0,0,0,176.1,208.3,10.69,16.1,4,4,0,0.0337254901960784
160,0,0,0,85.8,165.3,8.03,9.2,4,3,0,0.0231372549019607
119,1,1,32,173.0,209.4,10.4,12.2,4,0,0,0.0231372549019607
92,0,0,0,250.6,41.7,8.38,9.7,6,2,0,0.0211764705882352
119,0,1,19,178.1,212.8,10.18,10.0,6,1,0,0.0184313725490196
17,0,0,0,168.5,297.2,11.01,8.8,6,3,0,0.0149019607843137
74,0,0,0,225.2,215.1,10.88,9.1,2,2,0,0.0184313725490196
73,0,0,0,234.7,195.7,11.4,8.4,8,2,0,0.0168627450980392
121,0,1,34,245.0,216.9,5.06,7.5,8,0,0,0.0137254901960784
155,1,1,38,234.6,214.9,8.85,8.0,2,1,1,0.0168627450980392
1,0,0,0,196.1,296.5,9.52,7.0,2,1,0,0.0168627450980392
52,0,1,32,130.1,247.2,13.02,13.5,5,2,0,0.0262745098039215
63,0,0,0,204.0,161.7,9.12,9.4,4,3,0,0.0172549019607843
95,0,0,0,135.2,285.9,10.26,10.0,2,3,0,0.0227450980392156
165,0,0,0,195.2,229.5,8.34,11.9,3,0,0,0.0172549019607843
79,0,0,0,121.3,282.8,5.54,7.4,4,1,0,0.0262745098039215
181,1,0,0,161.3,124.4,11.79,14.1,3,0,1,0.0254901960784313
105,0,0,0,141.8,191.3,6.01,10.9,3,1,0,0.0168627450980392
73,0,0,0,195.3,96.8,10.94,16.2,13,1,0,0.0227450980392156
5,0,0,0,199.2,187.3,9.63,13.3,3,3,0,0.0207843137254901
121,0,0,0,203.9,267.3,9.99,10.5,2,3,0,0.0137254901960784
90,0,0,0,246.4,160.3,7.69,7.6,7,1,0,0.0262745098039215
125,1,0,0,158.7,155.7,11.07,8.3,1,2,1,0.0086274509803921
126,1,1,34,244.9,219.6,9.49,9.7,6,4,0,0.0211764705882352
93,0,0,0,198.1,236.1,5.73,12.6,4,2,0,0.0133333333333333
133,0,0,0,143.8,184.0,12.4,12.9,4,3,0,0.0211764705882352
131,0,0,0,136.8,179.4,10.58,5.0,3,2,0,0.0176470588235294
55,0,0,0,181.3,200.5,10.21,10.9,2,1,0,0.0188235294117647
19,0,0,0,146.8,190.5,6.57,9.3,2,0,0,0.0086274509803921
143,0,0,0,194.3,123.6,10.33,10.2,2,2,0,0.0211764705882352
141,0,0,0,83.2,190.6,6.77,10.7,7,1,0,0.0137254901960784
74,0,0,0,233.6,168.0,12.43,6.3,2,2,0,0.0184313725490196
78,0,0,0,87.7,214.8,9.06,10.8,6,1,0,0.0215686274509803
117,0,1,21,153.2,263.3,6.08,11.9,7,1,0,0.0262745098039215
83,0,1,33,228.2,249.2,4.21,10.2,7,0,0,0.0231372549019607
57,0,0,0,85.9,193.9,10.42,10.1,2,0,0,0.0184313725490196
130,0,0,0,263.7,186.5,8.79,18.3,6,1,1,0.0231372549019607
149,0,1,20,147.8,276.8,6.75,10.2,6,0,0,0.0156862745098039
103,0,1,36,87.2,169.3,7.5,10.9,5,6,1,0.0231372549019607
100,0,1,32,125.2,230.9,8.64,12.6,9,3,0,0.0203921568627451
89,1,0,0,125.6,213.0,8.18,5.4,5,1,0,0.0176470588235294
121,0,1,24,218.2,348.5,9.57,7.5,7,3,0,0.0215686274509803
90,1,1,26,169.0,188.8,9.6,13.3,3,0,1,0.0227450980392156
78,0,0,0,131.4,189.9,6.63,11.2,2,2,0,0.0156862745098039
114,0,0,0,189.8,147.7,7.77,10.6,5,1,0,0.0211764705882352
49,0,0,0,119.4,273.3,9.65,12.4,7,2,0,0.0211764705882352
150,0,0,0,178.9,169.1,6.69,13.8,3,4,1,0.0227450980392156
110,0,0,0,251.3,207.2,11.21,12.9,2,1,1,0.0211764705882352
125,0,0,0,191.6,205.6,9.46,9.2,3,2,0,0.0168627450980392
4,0,1,31,158.3,164.2,8.67,12.5,3,2,0,0.0164705882352941
133,1,1,32,221.1,264.9,7.6,15.4,4,2,1,0.0184313725490196
200,1,1,29,92.2,200.0,5.36,5.7,1,1,1,0.0133333333333333
107,0,1,37,60.0,102.2,11.78,11.1,3,0,0,0.0192156862745098
71,0,0,0,238.0,278.5,8.69,11.8,10,0,1,0.0192156862745098
46,0,0,0,210.2,227.3,9.0,13.1,7,1,0,0.016078431372549
77,0,0,0,67.7,195.7,10.64,12.0,2,1,0,0.0337254901960784
87,1,1,36,171.2,185.8,10.24,10.8,3,1,0,0.0188235294117647
152,0,1,20,239.1,209.1,12.07,13.3,3,5,0,0.0211764705882352
58,0,1,22,224.1,238.8,7.84,11.5,7,2,0,0.0203921568627451
152,0,0,0,197.1,130.1,3.51,7.4,4,3,0,0.0215686274509803
63,0,0,0,81.7,203.0,8.15,12.9,3,2,0,0.016078431372549
136,0,1,31,143.1,236.6,10.25,11.4,5,2,0,0.0207843137254901
147,1,0,0,225.2,184.9,6.44,9.9,1,0,1,0.0211764705882352
131,0,0,0,234.0,209.4,11.65,9.8,3,1,0,0.0223529411764705
127,0,1,33,180.5,241.9,10.14,7.4,2,1,0,0.0156862745098039
37,0,0,0,239.9,261.6,9.32,8.9,4,2,1,0.0086274509803921
139,0,0,0,139.0,132.9,12.24,12.1,1,0,0,0.0176470588235294
86,0,0,0,150.5,120.3,12.2,9.0,2,1,0,0.0180392156862745
8,0,1,36,242.9,170.9,7.98,4.8,12,1,0,0.0223529411764705
110,1,0,0,293.3,188.5,12.01,14.5,4,0,1,0.0192156862745098
103,0,0,0,141.3,253.6,9.71,6.4,2,1,0,0.0168627450980392
3,0,0,0,185.0,203.7,7.67,14.1,3,3,0,0.0168627450980392
46,0,0,0,124.8,157.3,8.97,8.6,4,2,0,0.0231372549019607
53,0,1,22,76.1,171.2,11.08,6.0,2,0,0,0.0172549019607843
13,0,0,0,146.4,148.5,9.75,11.3,3,1,0,0.0337254901960784
72,0,0,0,198.4,216.9,5.08,13.1,4,0,0,0.0168627450980392
100,0,0,0,303.0,175.6,6.08,10.4,5,1,1,0.0176470588235294
103,0,1,40,140.3,245.6,5.03,11.1,6,1,0,0.0184313725490196
110,0,1,37,227.9,101.9,8.46,5.1,6,0,0,0.0207843137254901
42,0,0,0,155.1,160.8,10.68,11.3,2,3,0,0.0207843137254901
87,0,0,0,120.5,210.0,10.11,8.6,2,2,0,0.0207843137254901
134,0,1,32,216.8,102.2,7.83,8.6,2,0,0,0.0133333333333333
46,0,0,0,214.1,164.4,7.99,8.2,3,2,0,0.0262745098039215
105,0,1,20,186.9,256.3,15.06,8.9,2,1,0,0.0184313725490196
217,0,0,0,176.4,158.8,13.8,9.3,3,4,0,0.0227450980392156
93,0,1,36,178.7,178.6,5.71,8.0,4,2,0,0.0086274509803921
73,0,0,0,254.8,143.4,6.93,15.0,7,2,0,0.0176470588235294
110,0,0,0,100.1,233.3,9.2,11.1,8,3,0,0.0137254901960784
41,0,0,0,237.8,223.5,9.78,10.2,6,2,0,0.0156862745098039
144,0,1,38,105.0,121.8,9.97,3.7,4,0,0,0.0337254901960784
90,0,0,0,192.1,269.3,11.68,11.7,4,2,0,0.0184313725490196
75,0,0,0,226.1,201.5,11.08,10.3,5,1,0,0.0184313725490196
125,0,0,0,184.1,126.7,10.87,4.7,6,1,0,0.0156862745098039
82,0,0,0,313.6,263.2,6.26,7.5,5,1,1,0.0180392156862745
163,0,0,0,122.5,221.4,8.44,10.4,6,0,0,0.0133333333333333
162,0,1,21,205.2,231.7,8.11,10.6,3,2,0,0.0172549019607843
182,0,1,24,128.1,143.4,8.59,11.6,3,1,0,0.0223529411764705
157,0,1,30,194.3,243.2,14.5,7.1,5,1,0,0.0211764705882352
185,0,0,0,158.5,294.7,6.58,16.6,3,0,0,0.0223529411764705
99,0,0,0,142.3,204.5,9.14,9.1,1,0,0,0.0164705882352941
121,0,0,0,162.4,285.2,5.28,5.8,5,2,0,0.0137254901960784
174,0,0,0,139.4,143.4,10.13,10.0,5,2,0,0.0184313725490196
167,1,0,0,143.7,75.6,9.81,9.9,4,0,0,0.0262745098039215
72,1,0,0,286.1,306.1,10.48,10.3,1,4,1,0.0227450980392156
123,0,0,0,159.5,303.8,10.21,12.0,4,0,0,0.0211764705882352
36,0,0,0,184.6,193.7,12.76,5.9,3,1,0,0.0156862745098039
95,0,0,0,128.6,216.2,11.49,6.3,2,6,1,0.0184313725490196
56,0,0,0,91.1,179.3,13.53,11.9,8,2,0,0.0207843137254901
26,0,0,0,150.0,225.0,9.1,9.2,5,3,0,0.0207843137254901
29,0,0,0,182.1,180.4,9.29,7.2,2,2,0,0.0172549019607843
117,0,0,0,119.0,187.5,8.52,11.5,3,1,0,0.0188235294117647
177,0,1,21,234.0,238.0,9.09,8.8,4,0,0,0.0207843137254901
33,0,0,0,251.9,194.6,9.5,8.4,3,2,0,0.0207843137254901
93,0,0,0,266.0,130.1,7.46,13.1,6,3,0,0.0192156862745098
102,0,0,0,114.8,81.9,13.69,12.0,4,0,0,0.0207843137254901
148,0,1,26,244.9,118.0,10.62,15.2,4,2,0,0.0337254901960784
102,0,0,0,129.5,354.2,6.55,10.9,3,1,0,0.0168627450980392
58,0,1,29,240.4,118.9,7.39,11.2,3,1,0,0.0211764705882352
161,1,0,0,156.1,180.3,8.08,11.1,9,2,0,0.0176470588235294
132,0,1,33,157.9,163.9,9.69,11.5,3,3,0,0.0262745098039215
92,0,0,0,240.2,107.6,7.05,7.5,4,1,0,0.0227450980392156
109,0,0,0,137.0,217.0,8.19,10.0,5,2,0,0.0262745098039215
127,0,0,0,139.6,240.9,5.72,8.8,4,2,0,0.0207843137254901
79,0,1,12,62.4,237.6,8.7,7.8,2,0,0,0.0133333333333333
85,0,0,0,201.4,229.4,11.36,12.0,3,1,0,0.0196078431372549
97,0,1,24,133.2,217.2,3.18,11.0,3,1,0,0.0262745098039215
108,0,0,0,169.6,264.1,9.28,9.3,4,0,0,0.0176470588235294
61,0,1,27,187.5,146.6,10.16,6.4,6,4,1,0.0215686274509803
169,0,0,0,157.8,160.0,8.95,13.7,6,3,0,0.0231372549019607
154,0,1,14,183.0,187.0,8.15,10.2,3,1,0,0.0207843137254901
65,0,0,0,143.6,187.7,9.01,9.3,2,3,1,0.0227450980392156
23,0,0,0,113.1,168.8,11.83,6.9,2,1,1,0.0188235294117647
115,0,0,0,245.2,159.0,10.35,7.2,8,0,0,0.0137254901960784
103,0,0,0,150.6,169.1,9.95,10.4,8,8,1,0.0184313725490196
78,0,1,21,160.6,223.1,5.58,9.5,1,2,0,0.0156862745098039
89,0,0,0,89.5,179.3,10.13,12.3,1,3,0,0.0254901960784313
123,0,0,0,159.1,241.6,9.11,6.5,1,1,0,0.0192156862745098
74,0,0,0,180.0,212.9,8.2,11.8,10,0,0,0.0223529411764705
134,0,0,0,244.1,246.9,9.0,7.2,2,0,0,0.0262745098039215
65,0,0,0,111.0,219.8,9.09,4.4,14,1,0,0.0192156862745098
